name,name_original,category,calories_per_100g,protein_g_per_100g,carbs_g_per_100g,fat_g_per_100g,fiber_g_per_100g,sugar_g_per_100g,saturated_fat_g_per_100g,sodium_mg_per_100g,source_name,source_id,license
"Tortilla papas fritas, Bajo en grasa, Horneado sin grasa","Tortilla chips, low fat, baked without fat",Snacks y aperitivos,448,11,80.2,5.7,5.3,0.7,0.85,517.2,usda_sr_legacy_via_tempolife,12687,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Tortilla papas fritas, Yellow, Simple, Salado","Tortilla chips, yellow, plain, salted",Snacks y aperitivos,497,6.6,67.4,22.3,4.7,1.2,2.78,310.0,usda_sr_legacy_via_tempolife,16652,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Veggie papas fritas,Veggie chips,Snacks y aperitivos,430,5,55,22,5,0,,,tempolife_curated,1008,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Res sopa,Beef soup,Sopas,55,5.5,3.2,2,0.6,0,,,tempolife_curated,1518,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Res guiso,Beef stew,Sopas,95,8.5,7.5,3.5,1.2,0,,,tempolife_curated,1519,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Pollo fideo sopa,Chicken noodle soup,Sopas,62,4.8,7.2,1.4,0.5,0,,,tempolife_curated,1516,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Pollo arroz sopa,Chicken rice soup,Sopas,58,4.5,7,1.2,0.3,0,,,tempolife_curated,1517,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Maíz sopa espesa (chowder),Corn chowder,Sopas,108,3.5,15.5,4,1.8,0,,,tempolife_curated,1527,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Crema de brócoli sopa,Cream of broccoli soup,Sopas,78,3.2,7.5,4.2,1.5,0,,,tempolife_curated,1530,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Crema de hongo sopa,Cream of mushroom soup,Sopas,92,2.8,8.5,5.5,0.8,0,,,tempolife_curated,1529,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Francés cebolla sopa,French onion soup,Sopas,72,3.5,8.5,2.5,0.8,0,,,tempolife_curated,1523,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Langosta bisque,Lobster bisque,Sopas,112,6.5,7,6.5,0.5,0,,,tempolife_curated,1524,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Manhattan almeja sopa espesa (chowder),Manhattan clam chowder,Sopas,62,4.5,8.5,1.5,1.5,0,,,tempolife_curated,1526,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Minestrone,Minestrone,Sopas,52,2.5,8.5,1.2,2.2,0,,,tempolife_curated,1521,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Nuevo england almeja sopa espesa (chowder),New England clam chowder,Sopas,118,5.5,10.5,5.8,0.8,0,,,tempolife_curated,1525,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Frijol & jamón, Enlatado, Sodio reducido, Preparado con agua o listo para servir","Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve",Sopas,81,4.2,13.7,1,4,3.2,0.25,187.2,usda_sr_legacy_via_tempolife,17955,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Frijol con tocino, Condensado, Simple brand","Soup, bean with bacon, condensed, single brand",Sopas,117,6.5,18,2.1,4.6,,0.6,672.0,usda_sr_legacy_via_tempolife,15184,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Frijol con salchicha tipo Vienas, Enlatado, Condensado","Soup, bean with frankfurters, canned, condensed",Sopas,142,7.6,16.8,5.3,4.6,,1.61,831.2,usda_sr_legacy_via_tempolife,14807,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Frijol con salchicha tipo Vienas, Enlatado, Preparado con equal volumen agua","Soup, bean with frankfurters, canned, prepared with equal volume water",Sopas,75,4,8.8,2.8,0,,0.85,437.2,usda_sr_legacy_via_tempolife,16420,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Frijol con jamón, Enlatado, En trozos, Listo para servir","Soup, bean with ham, canned, chunky, ready-to-serve",Sopas,95,5.2,11.2,3.5,4.6,,1.37,400.0,usda_sr_legacy_via_tempolife,14808,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Frijol con cerdo, Enlatado, Condensado","Soup, bean with pork, canned, condensed",Sopas,129,5.9,17,4.4,5.9,3,1.14,672.0,usda_sr_legacy_via_tempolife,14806,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Frijol con cerdo, Enlatado, Preparado con equal volumen agua","Soup, bean with pork, canned, prepared with equal volume water",Sopas,63,2.9,8.3,2.2,2.9,1.5,0.56,349.2,usda_sr_legacy_via_tempolife,16419,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res y hongo, Bajo en sodio, Chunk estilo","Soup, beef and mushroom, low sodium, chunk style",Sopas,69,4.3,9.6,2.3,0.2,0.8,1.62,25.2,usda_sr_legacy_via_tempolife,15209,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res y verduras, Enlatado, Listo para servir","Soup, beef and vegetables, canned, ready-to-serve",Sopas,48,3.2,6.2,1.2,1.2,1.3,0.41,326.0,usda_sr_legacy_via_tempolife,14854,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res y verduras, Sodio reducido, Enlatado, Listo para servir","Soup, beef and vegetables, reduced sodium, canned, ready-to-serve",Sopas,42,3.3,5,1,0.8,1.2,,175.2,usda_sr_legacy_via_tempolife,17487,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res cebada, Listo para servir","Soup, beef barley, ready to serve",Sopas,52,2.8,7.9,1,0.9,1.2,0.33,297.2,usda_sr_legacy_via_tempolife,17495,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res caldo bouillon y consomme, Enlatado, Condensado","Soup, beef broth bouillon and consomme, canned, condensed",Sopas,11,2.5,0.3,0,0,0,0,694.0,usda_sr_legacy_via_tempolife,15146,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res caldo, Bouillon, Consomme, Preparado con equal volumen agua","Soup, beef broth, bouillon, consomme, prepared with equal volume water",Sopas,12,2.2,0.7,0,0,,0,264.0,usda_sr_legacy_via_tempolife,17979,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res caldo, En cubos, Seco","Soup, beef broth, cubed, dry",Sopas,170,17.3,16.1,4,0,14.5,1.99,24000.0,usda_sr_legacy_via_tempolife,15159,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res caldo, En cubos, Preparado con agua","Soup, beef broth, cubed, prepared with water",Sopas,3,0.2,0.3,0.1,0,0.2,0.04,260.0,usda_sr_legacy_via_tempolife,16438,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res caldo, Less/ sodio reducido, Listo para servir","Soup, beef broth, less/reduced sodium, ready to serve",Sopas,6,1.1,0.2,0.1,0,0.2,0.04,225.2,usda_sr_legacy_via_tempolife,16404,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res caldo o bouillon enlatado, Listo para servir","Soup, beef broth or bouillon canned, ready-to-serve",Sopas,7,1.1,0,0.2,0,0,0.11,372.0,usda_sr_legacy_via_tempolife,15136,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res caldo o bouillon, En polvo, Seco","Soup, beef broth or bouillon, powder, dry",Sopas,213,16,17.4,8.9,0,16.7,4.32,26000.0,usda_sr_legacy_via_tempolife,15158,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res caldo o bouillon, En polvo, Preparado con agua","Soup, beef broth or bouillon, powder, prepared with water",Sopas,3,0.2,0.3,0.1,0,0.2,0.04,382.0,usda_sr_legacy_via_tempolife,16437,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res hongo, Enlatado, Condensado","Soup, beef mushroom, canned, condensed",Sopas,61,4.6,5.2,2.4,0.2,,1.2,709.2,usda_sr_legacy_via_tempolife,14839,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res hongo, Enlatado, Preparado con equal volumen agua","Soup, beef mushroom, canned, prepared with equal volume water",Sopas,30,2.4,2.6,1.2,0.1,,0.61,386.0,usda_sr_legacy_via_tempolife,15170,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res fideo, Enlatado, Condensado","Soup, beef noodle, canned, condensed",Sopas,67,3.9,7.2,2.5,0.6,2.1,0.91,653.2,usda_sr_legacy_via_tempolife,15137,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res fideo, Enlatado, Preparado con equal volumen agua","Soup, beef noodle, canned, prepared with equal volume water",Sopas,34,1.9,3.6,1.2,0.3,1,0.46,325.2,usda_sr_legacy_via_tempolife,16421,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Res stroganoff, Enlatado, En trozos estilo, Listo para servir","Soup, beef stroganoff, canned, chunky style, ready-to-serve",Sopas,98,5.1,9,4.6,0.6,1.7,2.32,435.2,usda_sr_legacy_via_tempolife,15210,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Black frijol, Enlatado, Condensado","Soup, black bean, canned, condensed",Sopas,91,4.8,15.4,1.3,6.8,2.5,0.34,970.0,usda_sr_legacy_via_tempolife,14805,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Black frijol, Enlatado, Preparado con equal volumen agua","Soup, black bean, canned, prepared with equal volume water",Sopas,46,2.4,7.7,0.7,3.4,1.2,0.17,487.2,usda_sr_legacy_via_tempolife,16418,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Bouillon cubes y granules, Bajo en sodio, Seco","Soup, bouillon cubes and granules, low sodium, dry",Sopas,438,16.7,64.9,13.9,0.2,14.5,3.43,1067.2,usda_sr_legacy_via_tempolife,15211,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Brócoli queso, Enlatado, Condensado, Comercial","Soup, broccoli cheese, canned, condensed, commercial",Sopas,87,2.1,7.7,5.3,1.8,2.1,1.6,661.2,usda_sr_legacy_via_tempolife,14842,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Queso, Enlatado, Condensado","Soup, cheese, canned, condensed",Sopas,82,0.8,11.3,3.9,2.2,3.7,2.45,692.0,usda_sr_legacy_via_tempolife,15139,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Queso, Enlatado, Preparado con equal volumen leche","Soup, cheese, canned, prepared with equal volume milk",Sopas,92,3.8,6.5,5.8,0.4,,3.63,406.0,usda_sr_legacy_via_tempolife,16409,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Queso, Enlatado, Preparado con equal volumen agua","Soup, cheese, canned, prepared with equal volume water",Sopas,63,2.2,4.3,4.2,0.4,,2.7,388.0,usda_sr_legacy_via_tempolife,17972,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo y verdura, Enlatado, Listo para servir","Soup, chicken and vegetable, canned, ready-to-serve",Sopas,33,2,4.7,0.7,0.9,1,0.12,229.2,usda_sr_legacy_via_tempolife,15144,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo caldo, Enlatado, Condensado","Soup, chicken broth, canned, condensed",Sopas,31,4.4,0.8,1,0,0.4,0.31,621.2,usda_sr_legacy_via_tempolife,15140,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo caldo, Enlatado, Preparado con equal volumen agua","Soup, chicken broth, canned, prepared with equal volume water",Sopas,16,2,0.4,0.6,0,0.3,0.16,306.0,usda_sr_legacy_via_tempolife,17973,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo caldo cubes, Seco","Soup, chicken broth cubes, dry",Sopas,198,14.6,23.5,4.7,0,0,1.2,24000.0,usda_sr_legacy_via_tempolife,15161,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo caldo cubes, Seco, Preparado con agua","Soup, chicken broth cubes, dry, prepared with water",Sopas,5,0.4,0.6,0.1,0,,0.03,326.0,usda_sr_legacy_via_tempolife,17988,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo caldo, Less/ sodio reducido, Listo para servir","Soup, chicken broth, less/reduced sodium, ready to serve",Sopas,7,1.4,0.4,0,0,0.2,0,231.2,usda_sr_legacy_via_tempolife,16403,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo caldo, Bajo en sodio, Enlatado","Soup, chicken broth, low sodium, canned",Sopas,16,2,1.2,0.6,0,0.1,0.18,30.0,usda_sr_legacy_via_tempolife,15207,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo caldo o bouillon, Seco","Soup, chicken broth or bouillon, dry",Sopas,267,16.7,18,13.9,0,17.4,3.43,23875.2,usda_sr_legacy_via_tempolife,15160,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo caldo o bouillon, Seco, Preparado con agua","Soup, chicken broth or bouillon, dry, prepared with water",Sopas,4,0.3,0.3,0.2,0,0.3,0.06,401.2,usda_sr_legacy_via_tempolife,16439,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo caldo, Listo para servir","Soup, chicken broth, ready-to-serve",Sopas,6,0.6,0.4,0.2,0,0.4,0.01,371.2,usda_sr_legacy_via_tempolife,17958,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo, Enlatado, En trozos, Listo para servir","Soup, chicken, canned, chunky, ready-to-serve",Sopas,71,5.1,6.9,2.6,0.6,0.9,0.79,354.0,usda_sr_legacy_via_tempolife,14809,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo maíz sopa espesa (chowder), En trozos, Listo para servir, Simple brand","Soup, chicken corn chowder, chunky, ready-to-serve, single brand",Sopas,99,3.1,7.5,6.3,0.9,,1.75,299.2,usda_sr_legacy_via_tempolife,15183,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo gumbo, Enlatado, Condensado","Soup, chicken gumbo, canned, condensed",Sopas,45,2.1,6.7,1.1,1.6,1.9,0.26,693.2,usda_sr_legacy_via_tempolife,14811,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo gumbo, Enlatado, Preparado con equal volumen agua","Soup, chicken gumbo, canned, prepared with equal volume water",Sopas,23,1.1,3.4,0.6,0.8,1,0.13,391.2,usda_sr_legacy_via_tempolife,16423,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo hongo, Enlatado, Condensado","Soup, chicken mushroom, canned, condensed",Sopas,100,1.6,12,4.8,3.2,0.8,1.25,669.2,usda_sr_legacy_via_tempolife,17944,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo hongo, Enlatado, Preparado con equal volumen agua","Soup, chicken mushroom, canned, prepared with equal volume water",Sopas,54,1.8,3.8,3.8,0.1,,0.98,327.2,usda_sr_legacy_via_tempolife,15171,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo fideo, Enlatado, Condensado","Soup, chicken noodle, canned, condensed",Sopas,48,2.4,6.1,1.6,0.9,0,0.39,681.2,usda_sr_legacy_via_tempolife,15141,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo fideo, Enlatado, Preparado con equal volumen agua","Soup, chicken noodle, canned, prepared with equal volume water",Sopas,24,1.2,3,0.8,0.5,0,0.19,335.2,usda_sr_legacy_via_tempolife,16424,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo fideo, Seco, Mezcla","Soup, chicken noodle, dry, mix",Sopas,377,15.4,62.3,6.5,3.2,1.9,1.97,3161.2,usda_sr_legacy_via_tempolife,15169,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo fideo, Seco, Mezcla, Preparado con agua","Soup, chicken noodle, dry, mix, prepared with water",Sopas,23,0.8,3.7,0.6,0.1,0.3,0.12,229.2,usda_sr_legacy_via_tempolife,16440,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo fideo, Bajo en sodio, Enlatado, Preparado con equal volumen agua","Soup, chicken noodle, low sodium, canned, prepared with equal volume water",Sopas,25,1.3,3,1,0.2,0.3,0.26,173.2,usda_sr_legacy_via_tempolife,15191,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo fideo, Sodio reducido, Enlatado, Listo para servir","Soup, chicken noodle, reduced sodium, canned, ready-to-serve",Sopas,41,3.3,3.8,1.3,0.8,0.3,0.39,186.0,usda_sr_legacy_via_tempolife,17486,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo arroz, Enlatado, En trozos, Listo para servir","Soup, chicken rice, canned, chunky, ready-to-serve",Sopas,53,5.1,5.4,1.3,0.4,0.6,0.4,370.0,usda_sr_legacy_via_tempolife,15142,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo verdura, Enlatado, Condensado","Soup, chicken vegetable, canned, condensed",Sopas,61,2.9,7,2.3,0.7,1.3,0.69,706.0,usda_sr_legacy_via_tempolife,14813,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo verdura con papa y queso, En trozos, Listo para servir","Soup, chicken vegetable with potato and cheese, chunky, ready-to-serve",Sopas,65,1.2,5.2,4.5,0.3,0.6,1.64,416.0,usda_sr_legacy_via_tempolife,16407,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo con arroz, Enlatado, Condensado","Soup, chicken with rice, canned, condensed",Sopas,68,1.8,11.6,1.6,0.9,0.2,0.37,645.2,usda_sr_legacy_via_tempolife,15143,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Pollo con arroz, Enlatado, Preparado con equal volumen agua","Soup, chicken with rice, canned, prepared with equal volume water",Sopas,24,1.5,2.9,0.8,0.3,0.1,0.19,238.0,usda_sr_legacy_via_tempolife,16425,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Chile res, Enlatado, Condensado","Soup, chili beef, canned, condensed",Sopas,117,5.1,18.9,2.5,2.5,5.1,1.24,788.0,usda_sr_legacy_via_tempolife,14814,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, Chile res, Enlatado, Preparado con equal volumen agua","Soup, chili beef, canned, prepared with equal volume water",Sopas,57,2.5,9.2,1.2,1.2,2.5,0.61,388.0,usda_sr_legacy_via_tempolife,16426,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, En trozos res, Enlatado, Listo para servir","Soup, chunky beef, canned, ready-to-serve",Sopas,66,4,10.1,1.1,0.6,0.7,0.55,338.0,usda_sr_legacy_via_tempolife,14826,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, En trozos pollo fideo, Enlatado, Listo para servir","Soup, chunky chicken noodle, canned, ready-to-serve",Sopas,41,3.1,4.5,1.2,0.8,0.4,0.63,306.0,usda_sr_legacy_via_tempolife,14812,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, En trozos verdura, Enlatado, Listo para servir","Soup, chunky vegetable, canned, ready-to-serve",Sopas,39,1.1,7.9,0.4,1.1,1.6,0.05,267.2,usda_sr_legacy_via_tempolife,15157,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Sopa, En trozos verdura, Sodio reducido, Enlatado, Listo para servir","Soup, chunky vegetable, reduced sodium, canned, ready-to-serve",Sopas,50,1.2,10.3,0.5,1.1,2.8,0.22,138.0,usda_sr_legacy_via_tempolife,17493,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
